GH_LUX,GH_Humidity,GH_Temperature,GH_Pressure,GH_Days
1496.67,52.9,24.71,101.1388,2021-06-13 14:40:00
1834.17,65.46,22.62,101.13622,2021-06-13 15:20:00
3176.67,63.74,23.41,101.12428,2021-06-13 16:00:00
2312.5,72.43,21.48,101.09206,2021-06-13 16:40:00
1784.17,70.66,21.63,101.1333,2021-06-13 17:20:00
763.33,77.47,19.53,101.16603,2021-06-13 18:00:00
508.33,79.74,19.48,101.18598,2021-06-13 18:40:00
544.17,83.5,18.88,101.15948,2021-06-13 19:20:00
109.17,84.15,18.43,101.20405,2021-06-13 20:00:00
170.83,86.72,18.02,101.145,2021-06-13 20:40:00
15.83,88.14,17.57,101.18885999999999,2021-06-13 21:20:00
0.001,90.62,17.24,101.19036,2021-06-13 22:00:00
0.001,90.67,17.01,101.21571,2021-06-13 22:40:00
0.001,92.12,16.67,101.2233,2021-06-13 23:20:00
0.001,92.3,16.53,101.22352,2021-06-14 00:00:00
0.001,92.36,16.39,101.19699,2021-06-14 00:40:00
0.001,92.88,16.3,101.21467,2021-06-14 01:20:00
0.001,93.38,16.15,101.22535,2021-06-14 02:00:00
0.001,93.99,15.98,101.25399,2021-06-14 02:40:00
0.001,94.06,16.05,101.2607,2021-06-14 03:20:00
0.001,94.05,16.02,101.27324,2021-06-14 04:00:00
0.83,94.36,15.91,101.27417,2021-06-14 04:40:00
34.17,94.62,15.88,101.30771999999999,2021-06-14 05:20:00
325.0,91.99,16.11,101.33872,2021-06-14 06:00:00
1081.67,84.6,17.43,101.36119,2021-06-14 06:40:00
2295.83,74.91,19.56,101.37299999999999,2021-06-14 07:20:00
2859.17,73.54,19.88,101.41009,2021-06-14 08:00:00
2762.5,67.8,21.34,101.42262,2021-06-14 08:40:00
2545.0,68.39,21.11,101.44555,2021-06-14 09:20:00
3435.83,62.25,22.13,101.47937,2021-06-14 10:00:00
13159.17,46.64,27.6,101.46651,2021-06-14 10:40:00
4776.67,47.02,26.66,101.48102,2021-06-14 11:20:00
15943.33,25.41,36.3,101.47085,2021-06-14 12:00:00
4678.33,37.45,28.22,101.5047,2021-06-14 12:40:00
5756.67,40.9,26.93,101.51512,2021-06-14 13:20:00
10723.33,33.27,30.68,101.50042,2021-06-14 14:00:00
3572.5,41.03,27.63,101.52755,2021-06-14 14:40:00
3768.33,55.56,23.46,101.57588,2021-06-14 15:20:00
4453.33,46.25,26.03,101.60008,2021-06-14 16:00:00
3050.0,48.75,24.52,101.609,2021-06-14 16:40:00
5081.67,45.15,25.54,101.59055,2021-06-14 17:20:00
2844.17,49.83,23.78,101.59071999999999,2021-06-14 18:00:00
6304.17,38.42,28.22,101.58671,2021-06-14 18:40:00
2694.17,47.86,23.99,101.60188,2021-06-14 19:20:00
1597.5,52.16,22.5,101.59361,2021-06-14 20:00:00
484.17,60.72,20.41,101.59163,2021-06-14 20:40:00
75.0,71.88,18.16,101.59495,2021-06-14 21:20:00
0.001,77.82,17.27,101.63544,2021-06-14 22:00:00
0.001,79.59,16.53,101.63963,2021-06-14 22:40:00
0.001,79.98,16.03,101.62564,2021-06-14 23:20:00
0.001,74.49,15.75,101.6092,2021-06-15 00:00:00
0.001,79.37,15.4,101.61186,2021-06-15 00:40:00
0.001,83.27,15.17,101.62866,2021-06-15 01:20:00
0.001,81.83,15.01,101.59227,2021-06-15 02:00:00
0.001,79.23,15.05,101.60141,2021-06-15 02:40:00
0.001,82.42,14.8,101.57709,2021-06-15 03:20:00
0.001,86.51,14.37,101.63389000000001,2021-06-15 04:00:00
1.67,86.86,14.36,101.65611,2021-06-15 04:40:00
74.17,87.05,13.98,101.7005,2021-06-15 05:20:00
313.33,84.77,14.73,101.74633,2021-06-15 06:00:00
438.33,86.81,14.62,101.77354,2021-06-15 06:40:00
1329.17,81.31,15.83,101.78661,2021-06-15 07:20:00
1325.83,80.03,16.01,101.81492,2021-06-15 08:00:00
3091.67,73.77,17.94,101.84407,2021-06-15 08:40:00
4391.67,61.28,20.78,101.86399999999999,2021-06-15 09:20:00
4163.33,54.22,21.9,101.88658000000001,2021-06-15 10:00:00
2627.5,65.09,20.28,101.93627,2021-06-15 10:40:00
36101.66,30.29,35.67,101.93715999999999,2021-06-15 11:20:00
21524.17,20.57,38.45,101.95827,2021-06-15 12:00:00
20853.33,22.81,33.88,101.95218,2021-06-15 12:40:00
5866.67,29.78,29.1,101.96698,2021-06-15 13:20:00
3949.17,40.06,25.46,102.00034000000001,2021-06-15 14:00:00
5232.5,25.0,32.43,102.01486,2021-06-15 14:40:00
11126.67,18.89,38.1,102.05696999999999,2021-06-15 15:20:00
7400.83,22.04,35.11,102.08667,2021-06-15 16:00:00
5876.67,19.62,35.33,102.11991,2021-06-15 16:40:00
3130.83,36.04,25.54,102.15302,2021-06-15 17:20:00
3769.17,36.67,26.26,102.17309,2021-06-15 18:00:00
3250.0,33.32,25.33,102.19628,2021-06-15 18:40:00
3138.33,35.91,25.29,102.22426999999999,2021-06-15 19:20:00
882.5,45.46,21.61,102.27898,2021-06-15 20:00:00
576.67,53.43,19.47,102.31347,2021-06-15 20:40:00
48.33,60.76,17.63,102.36261,2021-06-15 21:20:00
0.001,69.21,16.6,102.41874,2021-06-15 22:00:00
0.001,71.57,15.67,102.46276999999999,2021-06-15 22:40:00
0.001,72.92,15.22,102.50581,2021-06-15 23:20:00
0.001,75.31,15.08,102.52313,2021-06-16 00:00:00
0.001,79.28,14.27,102.55845,2021-06-16 00:40:00
0.001,79.36,14.6,102.56773000000001,2021-06-16 01:20:00
0.001,76.84,14.6,102.57373,2021-06-16 02:00:00
0.001,78.76,14.35,102.58236,2021-06-16 02:40:00
0.001,80.68,14.1,102.61341999999999,2021-06-16 03:20:00
0.001,83.63,13.6,102.64014,2021-06-16 04:00:00
1.67,85.95,13.3,102.66027,2021-06-16 04:40:00
56.67,84.11,13.77,102.7082,2021-06-16 05:20:00
294.17,81.66,14.26,102.72386,2021-06-16 06:00:00
864.17,78.55,15.03,102.73669,2021-06-16 06:40:00
1703.33,73.35,16.41,102.75914,2021-06-16 07:20:00
3446.67,65.66,18.7,102.77928,2021-06-16 08:00:00
6842.5,58.01,20.49,102.76604,2021-06-16 08:40:00
10421.67,41.96,26.04,102.76573,2021-06-16 09:20:00
10997.5,32.99,28.51,102.7425,2021-06-16 10:00:00
33187.5,22.14,35.46,102.71513,2021-06-16 10:40:00
34031.66,17.29,39.28,102.67273,2021-06-16 11:20:00
20271.67,13.59,42.62,102.65095,2021-06-16 12:00:00
14433.33,9.87,47.37,102.61535,2021-06-16 12:40:00
9990.83,15.58,39.8,102.56348,2021-06-16 13:20:00
9583.33,21.75,34.83,102.52156,2021-06-16 14:00:00
9726.67,16.59,38.53,102.5087,2021-06-16 14:40:00
8834.17,10.94,44.69,102.4711,2021-06-16 15:20:00
9275.0,18.09,37.1,102.4516,2021-06-16 16:00:00
8635.83,15.12,38.47,102.40983,2021-06-16 16:40:00
7920.83,17.04,34.66,102.35843,2021-06-16 17:20:00
7280.83,17.91,32.62,102.29715999999999,2021-06-16 18:00:00
4774.17,28.06,29.55,102.26431,2021-06-16 18:40:00
3533.33,31.27,26.38,102.23567,2021-06-16 19:20:00
2195.83,36.07,24.28,102.20752,2021-06-16 20:00:00
698.33,38.83,21.57,102.186,2021-06-16 20:40:00
100.0,55.24,19.15,102.18475,2021-06-16 21:20:00
0.83,66.39,17.17,102.1982,2021-06-16 22:00:00
0.001,67.21,15.96,102.18594,2021-06-16 22:40:00
0.001,69.09,15.24,102.16711,2021-06-16 23:20:00
0.001,71.77,14.42,102.16017,2021-06-17 00:00:00
0.001,74.74,13.78,102.1405,2021-06-17 00:40:00
0.001,75.32,13.19,102.11973,2021-06-17 01:20:00
0.001,76.09,12.68,102.14605,2021-06-17 02:00:00
0.001,78.8,12.13,102.12101,2021-06-17 02:40:00
0.001,79.43,12.02,102.12389,2021-06-17 03:20:00
0.001,79.81,11.91,102.11572,2021-06-17 04:00:00
4.17,81.46,11.34,102.12073000000001,2021-06-17 04:40:00
180.83,82.59,11.06,102.13334,2021-06-17 05:20:00
641.67,82.22,11.16,102.14745,2021-06-17 06:00:00
1259.17,79.64,12.17,102.15727,2021-06-17 06:40:00
1784.17,79.23,13.6,102.16179,2021-06-17 07:20:00
6085.83,56.91,20.06,102.17841,2021-06-17 08:00:00
6613.33,39.43,24.53,102.16475,2021-06-17 08:40:00
7616.67,34.47,26.95,102.16176999999999,2021-06-17 09:20:00
9786.67,28.61,29.58,102.14041,2021-06-17 10:00:00
33015.0,19.84,35.55,102.11783,2021-06-17 10:40:00
30448.33,15.0,39.47,102.10065999999999,2021-06-17 11:20:00
19990.0,12.77,43.2,102.09591,2021-06-17 12:00:00
13658.33,9.61,47.15,102.07016,2021-06-17 12:40:00
9387.5,15.38,41.91,102.04941,2021-06-17 13:20:00
9198.33,18.42,38.72,102.0068,2021-06-17 14:00:00
8879.17,13.77,42.1,101.95569,2021-06-17 14:40:00
8355.0,7.48,48.93,101.93309,2021-06-17 15:20:00
9133.33,13.58,41.67,101.91771999999999,2021-06-17 16:00:00
8678.33,10.99,43.11,101.86851999999999,2021-06-17 16:40:00
8366.67,14.76,38.91,101.83004,2021-06-17 17:20:00
7214.17,15.9,36.59,101.8017,2021-06-17 18:00:00
4946.67,18.26,33.22,101.76989,2021-06-17 18:40:00
3782.5,23.37,29.43,101.73940999999999,2021-06-17 19:20:00
2496.67,24.15,28.13,101.70253000000001,2021-06-17 20:00:00
761.67,30.44,25.48,101.69531,2021-06-17 20:40:00
63.33,40.82,22.39,101.71901,2021-06-17 21:20:00
0.83,49.28,20.54,101.74816,2021-06-17 22:00:00
0.001,52.44,19.12,101.76122,2021-06-17 22:40:00
0.001,56.91,18.37,101.77178,2021-06-17 23:20:00
0.001,57.3,17.44,101.76177,2021-06-18 00:00:00
0.001,62.56,16.45,101.74909,2021-06-18 00:40:00
0.001,66.52,15.64,101.75063,2021-06-18 01:20:00
0.001,69.16,15.12,101.74606,2021-06-18 02:00:00
0.001,70.41,14.57,101.73938,2021-06-18 02:40:00
0.001,72.11,14.04,101.75884,2021-06-18 03:20:00
0.001,72.12,13.75,101.75986,2021-06-18 04:00:00
3.33,75.38,13.24,101.76908,2021-06-18 04:40:00
195.83,76.73,12.98,101.78109,2021-06-18 05:20:00
902.5,74.83,13.91,101.77959,2021-06-18 06:00:00
1403.33,71.62,14.98,101.82006,2021-06-18 06:40:00
2832.5,66.34,16.71,101.84423000000001,2021-06-18 07:20:00
6157.5,45.97,22.07,101.85906,2021-06-18 08:00:00
7155.83,34.12,27.4,101.84134,2021-06-18 08:40:00
8620.83,30.84,29.06,101.8445,2021-06-18 09:20:00
10787.5,27.6,31.94,101.8289,2021-06-18 10:00:00
31670.0,18.79,38.24,101.80941999999999,2021-06-18 10:40:00
33265.83,17.34,40.74,101.79106,2021-06-18 11:20:00
21483.33,15.02,43.49,101.79918,2021-06-18 12:00:00
14460.83,12.01,46.22,101.79008,2021-06-18 12:40:00
9713.33,15.7,40.82,101.74638,2021-06-18 13:20:00
9243.33,16.9,38.3,101.70739,2021-06-18 14:00:00
8272.5,18.92,38.54,101.696,2021-06-18 14:40:00
8126.67,15.47,41.76,101.6902,2021-06-18 15:20:00
6373.33,19.32,35.55,101.67452,2021-06-18 16:00:00
6666.67,19.27,36.11,101.64336,2021-06-18 16:40:00
6475.0,25.33,32.57,101.63502,2021-06-18 17:20:00
7360.0,24.23,32.55,101.60306,2021-06-18 18:00:00
4248.33,28.36,29.83,101.57385,2021-06-18 18:40:00
2553.33,39.61,24.87,101.58539,2021-06-18 19:20:00
2275.83,43.98,24.48,101.59105,2021-06-18 20:00:00
703.33,51.72,22.11,101.58677,2021-06-18 20:40:00
69.17,61.95,19.81,101.6,2021-06-18 21:20:00
0.83,71.86,18.41,101.63164,2021-06-18 22:00:00
0.001,73.46,17.63,101.63615,2021-06-18 22:40:00
0.001,69.65,16.75,101.65158000000001,2021-06-18 23:20:00
0.001,69.98,16.1,101.65755,2021-06-19 00:00:00
0.001,72.88,15.88,101.66009,2021-06-19 00:40:00
0.001,73.64,15.38,101.67121,2021-06-19 01:20:00
0.001,73.95,15.01,101.67416,2021-06-19 02:00:00
0.001,72.79,15.28,101.68005,2021-06-19 02:40:00
0.001,75.02,14.67,101.68859,2021-06-19 03:20:00
0.001,73.9,14.42,101.69523000000001,2021-06-19 04:00:00
2.5,76.07,14.09,101.69548,2021-06-19 04:40:00
148.33,77.94,14.17,101.7163,2021-06-19 05:20:00
765.83,76.46,14.72,101.7533,2021-06-19 06:00:00
1794.17,67.8,16.56,101.78875,2021-06-19 06:40:00
1110.0,65.47,16.86,101.77039,2021-06-19 07:20:00
3431.67,57.46,19.08,101.78306,2021-06-19 08:00:00
3527.5,54.18,20.04,101.76925,2021-06-19 08:40:00
4497.5,49.69,21.4,101.75322,2021-06-19 09:20:00
3490.83,51.46,20.88,101.77614,2021-06-19 10:00:00
4800.0,46.02,23.01,101.76323000000001,2021-06-19 10:40:00
17499.17,32.01,29.45,101.75739,2021-06-19 11:20:00
17559.17,20.44,37.35,101.75659,2021-06-19 12:00:00
15393.33,16.59,41.37,101.73819,2021-06-19 12:40:00
12731.67,22.19,36.24,101.712,2021-06-19 13:20:00
9619.17,22.68,35.78,101.67791,2021-06-19 14:00:00
10069.17,19.34,38.38,101.65569,2021-06-19 14:40:00
9178.33,21.6,37.31,101.63684,2021-06-19 15:20:00
6820.0,27.14,32.7,101.65491,2021-06-19 16:00:00
4813.33,32.62,30.02,101.63234,2021-06-19 16:40:00
5390.83,30.58,30.16,101.60549,2021-06-19 17:20:00
5584.17,30.93,30.16,101.57009000000001,2021-06-19 18:00:00
6784.17,27.33,31.98,101.55081,2021-06-19 18:40:00
4221.67,32.39,28.83,101.51989,2021-06-19 19:20:00
1652.5,37.16,25.56,101.52048,2021-06-19 20:00:00
684.17,43.78,22.52,101.53835,2021-06-19 20:40:00
120.0,53.0,20.29,101.55838,2021-06-19 21:20:00
0.83,59.63,18.85,101.58183000000001,2021-06-19 22:00:00
0.001,67.42,17.94,101.58301999999999,2021-06-19 22:40:00
0.001,69.6,17.28,101.59898000000001,2021-06-19 23:20:00
0.001,72.24,16.65,101.63362,2021-06-20 00:00:00
0.001,74.66,16.15,101.64631,2021-06-20 00:40:00
0.001,77.12,15.64,101.65682,2021-06-20 01:20:00
0.001,79.21,15.16,101.66892,2021-06-20 02:00:00
0.001,80.38,14.68,101.67018,2021-06-20 02:40:00
0.001,81.38,14.28,101.69291,2021-06-20 03:20:00
0.001,82.97,14.02,101.70338,2021-06-20 04:00:00
5.0,84.38,13.52,101.71522,2021-06-20 04:40:00
240.83,85.09,13.49,101.71566999999999,2021-06-20 05:20:00
784.17,82.94,13.91,101.71855,2021-06-20 06:00:00
1217.5,80.52,14.85,101.7403,2021-06-20 06:40:00
1724.17,74.91,16.04,101.74821999999999,2021-06-20 07:20:00
6251.67,53.37,22.4,101.72927,2021-06-20 08:00:00
6721.67,39.25,27.52,101.69949,2021-06-20 08:40:00
7734.17,36.67,29.06,101.68015,2021-06-20 09:20:00
9939.17,27.3,33.46,101.64997,2021-06-20 10:00:00
34276.66,21.76,37.7,101.63401999999999,2021-06-20 10:40:00
31144.17,23.89,37.83,101.63373,2021-06-20 11:20:00
20920.83,17.85,43.3,101.63655,2021-06-20 12:00:00
13870.0,15.05,45.81,101.60965999999999,2021-06-20 12:40:00
9250.83,19.69,40.58,101.58059,2021-06-20 13:20:00
9023.33,20.94,38.95,101.53495,2021-06-20 14:00:00
8939.17,19.98,39.38,101.50819,2021-06-20 14:40:00
8462.5,17.83,42.52,101.47077,2021-06-20 15:20:00
8746.67,24.83,36.62,101.39695999999999,2021-06-20 16:00:00
7745.0,19.92,39.56,101.36968,2021-06-20 16:40:00
7705.0,28.3,33.82,101.32589,2021-06-20 17:20:00
6050.83,27.62,33.53,101.27623,2021-06-20 18:00:00
5176.67,27.71,33.09,101.22841,2021-06-20 18:40:00
1930.0,32.7,29.92,101.1927,2021-06-20 19:20:00
2105.0,36.99,28.95,101.16659,2021-06-20 20:00:00
713.33,42.79,26.35,101.15219,2021-06-20 20:40:00
86.67,48.46,23.79,101.14934000000001,2021-06-20 21:20:00
0.83,57.04,21.89,101.1718,2021-06-20 22:00:00
0.001,61.64,20.96,101.18384,2021-06-20 22:40:00
0.001,63.84,20.18,101.17428000000001,2021-06-20 23:20:00
0.001,66.89,19.42,101.19295,2021-06-21 00:00:00
0.001,67.35,18.84,101.18566,2021-06-21 00:40:00
0.001,62.9,18.41,101.18888,2021-06-21 01:20:00
0.001,63.3,18.01,101.19414,2021-06-21 02:00:00
0.001,66.79,17.28,101.2033,2021-06-21 02:40:00
0.001,70.03,16.75,101.20416999999999,2021-06-21 03:20:00
0.001,73.91,16.39,101.21514,2021-06-21 04:00:00
4.17,75.05,15.87,101.19582,2021-06-21 04:40:00
161.67,76.15,15.64,101.20194,2021-06-21 05:20:00
737.5,74.64,16.25,101.20561,2021-06-21 06:00:00
1304.17,73.14,17.09,101.22258,2021-06-21 06:40:00
1965.83,64.64,18.6,101.23439,2021-06-21 07:20:00
6220.83,45.89,24.44,101.23079,2021-06-21 08:00:00
6730.0,35.81,28.98,101.21833,2021-06-21 08:40:00
7620.83,33.25,30.69,101.1943,2021-06-21 09:20:00
9660.0,28.55,34.4,101.18892,2021-06-21 10:00:00
34101.66,22.2,38.15,101.17347,2021-06-21 10:40:00
32369.17,18.24,41.78,101.14139,2021-06-21 11:20:00
22595.83,16.63,43.61,101.1218,2021-06-21 12:00:00
14889.17,13.77,47.3,101.09278,2021-06-21 12:40:00
9172.5,18.95,42.09,101.07273,2021-06-21 13:20:00
8995.0,23.93,37.91,101.02549,2021-06-21 14:00:00
9084.17,20.89,40.14,100.98024,2021-06-21 14:40:00
8592.5,11.04,49.76,100.96851,2021-06-21 15:20:00
9170.0,15.96,42.77,100.90323000000001,2021-06-21 16:00:00
8500.0,14.14,44.23,100.86191,2021-06-21 16:40:00
8293.33,18.29,39.24,100.82058,2021-06-21 17:20:00
7188.33,21.03,38.74,100.78837,2021-06-21 18:00:00
4533.33,26.74,34.57,100.75833,2021-06-21 18:40:00
3575.0,34.22,31.09,100.73423000000001,2021-06-21 19:20:00
2406.67,39.51,28.54,100.70652,2021-06-21 20:00:00
730.83,47.18,25.92,100.69853,2021-06-21 20:40:00
128.33,55.43,23.92,100.69948000000001,2021-06-21 21:20:00
0.83,63.01,22.08,100.7173,2021-06-21 22:00:00
0.001,67.56,20.99,100.73656,2021-06-21 22:40:00
0.001,68.91,20.07,100.74939,2021-06-21 23:20:00
0.001,66.81,19.42,100.76527,2021-06-22 00:00:00
0.001,67.79,18.83,100.77748000000001,2021-06-22 00:40:00
0.001,72.76,18.12,100.7862,2021-06-22 01:20:00
0.001,75.31,17.64,100.77108,2021-06-22 02:00:00
0.001,71.28,17.37,100.78283,2021-06-22 02:40:00
0.001,75.43,16.97,100.79039,2021-06-22 03:20:00
0.001,78.87,16.43,100.80552,2021-06-22 04:00:00
5.0,79.83,16.0,100.80422,2021-06-22 04:40:00
232.5,81.33,15.95,100.83756,2021-06-22 05:20:00
805.83,78.9,16.27,100.86371,2021-06-22 06:00:00
1279.17,76.68,17.19,100.91419,2021-06-22 06:40:00
1800.83,70.33,18.58,100.91104,2021-06-22 07:20:00
6152.5,52.57,24.51,100.91069,2021-06-22 08:00:00
6754.17,37.84,29.36,100.91303,2021-06-22 08:40:00
7653.33,34.18,31.12,100.91839,2021-06-22 09:20:00
9710.0,28.02,34.66,100.9137,2021-06-22 10:00:00
33500.0,20.6,39.96,100.90647,2021-06-22 10:40:00
30619.17,18.17,42.94,100.90038,2021-06-22 11:20:00
23284.17,16.98,44.93,100.89903000000001,2021-06-22 12:00:00
15020.83,11.8,49.97,100.8922,2021-06-22 12:40:00
9559.17,16.49,44.7,100.87728,2021-06-22 13:20:00
9060.83,20.93,41.02,100.87678000000001,2021-06-22 14:00:00
9098.33,17.28,43.29,100.85308,2021-06-22 14:40:00
8583.33,11.53,48.55,100.82325,2021-06-22 15:20:00
9063.33,17.78,42.18,100.78513,2021-06-22 16:00:00
8355.0,16.6,42.98,100.75951,2021-06-22 16:40:00
8173.33,21.84,38.76,100.73039,2021-06-22 17:20:00
7110.83,24.55,37.05,100.69824,2021-06-22 18:00:00
4293.33,30.46,33.36,100.67883,2021-06-22 18:40:00
3509.17,35.75,30.07,100.6643,2021-06-22 19:20:00
2385.83,37.14,29.23,100.6463,2021-06-22 20:00:00
736.67,45.11,26.29,100.62607,2021-06-22 20:40:00
124.17,53.7,23.84,100.65034,2021-06-22 21:20:00
0.83,62.87,21.95,100.6983,2021-06-22 22:00:00
0.001,66.38,20.88,100.72317,2021-06-22 22:40:00
0.001,65.7,20.07,100.7565,2021-06-22 23:20:00
0.001,69.96,19.15,100.78152,2021-06-23 00:00:00
0.001,74.47,18.51,100.80498,2021-06-23 00:40:00
0.001,75.46,17.97,100.82105,2021-06-23 01:20:00
0.001,78.85,17.39,100.85,2021-06-23 02:00:00
0.001,78.89,16.85,100.87216,2021-06-23 02:40:00
0.001,81.93,16.25,100.9071,2021-06-23 03:20:00
0.001,80.77,16.01,100.96181,2021-06-23 04:00:00
3.33,82.86,15.51,100.98559,2021-06-23 04:40:00
218.33,83.48,15.16,101.02881,2021-06-23 05:20:00
786.67,77.16,15.39,101.07342,2021-06-23 06:00:00
1247.5,76.12,15.78,101.09901,2021-06-23 06:40:00
1766.67,73.53,16.34,101.1413,2021-06-23 07:20:00
6142.5,54.79,21.39,101.16655,2021-06-23 08:00:00
6765.0,40.58,26.05,101.18634,2021-06-23 08:40:00
7718.33,35.7,28.24,101.19873,2021-06-23 09:20:00
9808.33,30.96,31.09,101.21005,2021-06-23 10:00:00
32987.5,24.58,35.33,101.21464,2021-06-23 10:40:00
31725.83,19.04,40.19,101.23342,2021-06-23 11:20:00
11605.0,22.11,37.31,101.25388,2021-06-23 12:00:00
10864.17,20.26,38.97,101.25209,2021-06-23 12:40:00
10684.17,18.43,40.19,101.25265999999999,2021-06-23 13:20:00
9165.83,21.68,37.95,101.23345,2021-06-23 14:00:00
6955.0,23.24,37.6,101.23232,2021-06-23 14:40:00
8642.5,15.17,44.8,101.23873,2021-06-23 15:20:00
6936.67,22.07,38.59,101.23767,2021-06-23 16:00:00
7778.33,19.6,40.84,101.22875,2021-06-23 16:40:00
5300.83,22.98,37.62,101.2075,2021-06-23 17:20:00
8100.83,23.6,36.94,101.19491,2021-06-23 18:00:00
2719.17,31.33,31.88,101.18956,2021-06-23 18:40:00
3749.17,34.57,30.07,101.20438,2021-06-23 19:20:00
2361.67,38.57,27.8,101.21641,2021-06-23 20:00:00
720.83,49.69,24.36,101.23818,2021-06-23 20:40:00
110.0,55.78,22.36,101.27308,2021-06-23 21:20:00
0.83,63.99,20.8,101.32013,2021-06-23 22:00:00
0.001,70.22,19.72,101.35005,2021-06-23 22:40:00
0.001,71.98,19.1,101.35356,2021-06-23 23:20:00
0.001,73.53,18.45,101.39388,2021-06-24 00:00:00
0.001,74.58,17.99,101.40984,2021-06-24 00:40:00
0.001,76.06,17.59,101.44185999999999,2021-06-24 01:20:00
0.001,76.13,17.31,101.47476999999999,2021-06-24 02:00:00
0.001,77.75,16.86,101.51205,2021-06-24 02:40:00
0.001,79.06,16.56,101.54571,2021-06-24 03:20:00
0.001,80.06,16.29,101.56796999999999,2021-06-24 04:00:00
4.17,82.21,15.98,101.58713,2021-06-24 04:40:00
184.17,81.83,15.79,101.60816,2021-06-24 05:20:00
722.5,81.22,16.22,101.62261,2021-06-24 06:00:00
1482.5,79.18,17.3,101.6415,2021-06-24 06:40:00
2004.17,74.71,18.77,101.6285,2021-06-24 07:20:00
6198.33,53.65,24.47,101.64054,2021-06-24 08:00:00
7912.5,44.12,26.92,101.64877,2021-06-24 08:40:00
9202.5,35.61,30.87,101.65898,2021-06-24 09:20:00
10686.67,33.68,31.95,101.67323,2021-06-24 10:00:00
33061.66,24.76,37.77,101.68856,2021-06-24 10:40:00
25931.67,20.89,40.2,101.68927,2021-06-24 11:20:00
22810.83,19.79,40.8,101.68045,2021-06-24 12:00:00
15396.67,14.26,46.39,101.65303,2021-06-24 12:40:00
9388.33,18.8,41.21,101.63634,2021-06-24 13:20:00
9141.67,23.55,37.42,101.61267,2021-06-24 14:00:00
9063.33,20.52,39.78,101.59503000000001,2021-06-24 14:40:00
8524.17,15.01,44.43,101.5688,2021-06-24 15:20:00
9611.67,19.24,40.18,101.52707,2021-06-24 16:00:00
8934.17,23.36,38.04,101.50345,2021-06-24 16:40:00
7473.33,27.18,36.53,101.48111,2021-06-24 17:20:00
6570.0,30.0,34.42,101.44286,2021-06-24 18:00:00
2605.0,39.7,29.82,101.43294,2021-06-24 18:40:00
3848.33,45.37,27.43,101.44144,2021-06-24 19:20:00
2320.83,49.6,26.14,101.43538,2021-06-24 20:00:00
576.67,51.93,25.21,101.45114000000001,2021-06-24 20:40:00
90.0,60.5,23.37,101.46627,2021-06-24 21:20:00
0.83,64.12,22.54,101.48777,2021-06-24 22:00:00
0.001,70.85,21.62,101.50125,2021-06-24 22:40:00
0.001,73.92,20.72,101.52166,2021-06-24 23:20:00
0.001,75.2,20.25,101.56563,2021-06-25 00:00:00
0.001,74.67,20.09,101.60148000000001,2021-06-25 00:40:00
0.001,77.98,19.38,101.61896999999999,2021-06-25 01:20:00
0.001,82.19,18.71,101.62283,2021-06-25 02:00:00
0.001,83.36,18.41,101.65589,2021-06-25 02:40:00
0.001,85.46,18.0,101.65233,2021-06-25 03:20:00
0.001,86.8,17.61,101.67169,2021-06-25 04:00:00
3.33,87.27,17.48,101.67376999999999,2021-06-25 04:40:00
213.33,87.77,17.46,101.69211,2021-06-25 05:20:00
872.5,87.03,18.24,101.68534,2021-06-25 06:00:00
1246.67,83.72,19.07,101.70495,2021-06-25 06:40:00
1697.5,78.63,20.2,101.71585999999999,2021-06-25 07:20:00
6725.0,62.07,24.92,101.72062,2021-06-25 08:00:00
7530.0,47.0,29.49,101.72705,2021-06-25 08:40:00
8598.33,41.73,31.17,101.73705,2021-06-25 09:20:00
9727.5,33.38,34.26,101.72086,2021-06-25 10:00:00
33560.0,25.79,38.3,101.71106,2021-06-25 10:40:00
31680.83,19.88,42.58,101.69766,2021-06-25 11:20:00
23909.17,20.01,42.32,101.67509,2021-06-25 12:00:00
15600.0,16.04,46.15,101.63973,2021-06-25 12:40:00
9190.83,19.15,42.89,101.60416,2021-06-25 13:20:00
8929.17,24.46,38.61,101.57739000000001,2021-06-25 14:00:00
8831.67,20.86,40.88,101.53942,2021-06-25 14:40:00
8307.5,12.91,49.04,101.50613,2021-06-25 15:20:00
8595.83,18.46,42.56,101.44761,2021-06-25 16:00:00
8006.67,17.14,44.19,101.37357,2021-06-25 16:40:00
7516.67,21.87,39.7,101.32238,2021-06-25 17:20:00
6158.33,23.16,38.12,101.27313,2021-06-25 18:00:00
4059.17,27.55,35.2,101.23347,2021-06-25 18:40:00
3226.67,31.95,33.01,101.18973000000001,2021-06-25 19:20:00
2258.33,37.12,31.41,101.16448000000001,2021-06-25 20:00:00
761.67,42.97,28.59,101.16555,2021-06-25 20:40:00
139.17,52.8,26.01,101.16903,2021-06-25 21:20:00
0.83,59.15,24.89,101.22112,2021-06-25 22:00:00
0.001,58.22,24.31,101.22941,2021-06-25 22:40:00
0.001,62.17,23.31,101.26875,2021-06-25 23:20:00
0.001,64.84,22.83,101.29324,2021-06-26 00:00:00
0.001,65.44,22.35,101.32093,2021-06-26 00:40:00
0.001,70.91,21.51,101.33655,2021-06-26 01:20:00
0.001,72.89,21.03,101.3588,2021-06-26 02:00:00
0.001,71.81,20.92,101.39301999999999,2021-06-26 02:40:00
